tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAA001,34.70825,-117.634879,1283.0,245.3,25,0.907,2025-01-01T12:48:27.183438
AAA001,34.700752,-117.650561,1283.0,239.8,25,0.906,2025-01-01T12:50:20.739780
AAA001,34.693758,-117.664626,1283.0,238.8,25,0.905,2025-01-01T12:52:14.296122
AAA001,34.686474,-117.676972,1283.0,234.3,25,0.904,2025-01-01T12:54:07.852464
AAA001,34.678555,-117.686604,1283.0,225.0,25,0.903,2025-01-01T12:56:01.408805
AAA001,34.670682,-117.694407,1283.0,219.2,25,0.902,2025-01-01T12:57:54.965147
AAA001,34.663436,-117.698706,1283.0,206.0,25,0.901,2025-01-01T12:59:48.521489
AAA001,34.656598,-117.701009,1283.0,195.5,25,0.9,2025-01-01T13:01:42.077830
AAA001,34.651337,-117.699745,1283.0,168.8,25,0.899,2025-01-01T13:03:35.634172
AAA001,34.646768,-117.696252,1283.0,147.8,25,0.898,2025-01-01T13:05:29.190514
AAA001,34.642668,-117.690222,1283.0,129.6,25,0.897,2025-01-01T13:07:22.746856
AAA001,34.639769,-117.681133,1283.0,111.2,25,0.896,2025-01-01T13:09:16.303197
AAA001,34.637573,-117.669217,1283.0,102.6,25,0.895,2025-01-01T13:11:09.859539
AAA001,34.637487,-117.655838,1283.0,90.4,25,0.894,2025-01-01T13:13:03.415881
AAA001,34.637713,-117.640939,1283.0,88.9,25,0.893,2025-01-01T13:14:56.972223
AAA001,34.63927,-117.624611,1283.0,83.4,25,0.892,2025-01-01T13:16:50.528564
AAA001,34.642325,-117.606486,1283.0,78.4,25,0.891,2025-01-01T13:18:44.084906
AAA001,34.646727,-117.588493,1283.0,73.4,25,0.89,2025-01-01T13:20:37.641248
AAA001,34.652207,-117.570486,1283.0,69.7,25,0.889,2025-01-01T13:22:31.197589
AAA001,34.657647,-117.553065,1283.0,69.2,25,0.888,2025-01-01T13:24:24.753931
AAA001,34.664413,-117.536017,1283.0,64.2,25,0.887,2025-01-01T13:26:18.310273
AAA001,34.671535,-117.520028,1283.0,61.6,25,0.886,2025-01-01T13:28:11.866615
AAA001,34.679055,-117.506187,1283.0,56.5,25,0.885,2025-01-01T13:30:05.422956
AAA001,34.686463,-117.494405,1283.0,52.6,25,0.884,2025-01-01T13:31:58.979298
AAA001,34.694529,-117.48438,1283.0,45.6,25,0.883,2025-01-01T13:33:52.535640
AAA001,34.70194,-117.477207,1283.0,38.5,25,0.882,2025-01-01T13:35:46.091981
AAA001,34.708735,-117.472221,1283.0,31.1,25,0.881,2025-01-01T13:37:39.648323
AAA001,34.715037,-117.47047,1283.0,12.9,25,0.88,2025-01-01T13:39:33.204665
AAA001,34.721108,-117.47166,1283.0,350.8,25,0.879,2025-01-01T13:41:26.761007
AAA001,34.725829,-117.47563,1283.0,325.4,25,0.878,2025-01-01T13:43:20.317348
AAA001,34.729463,-117.482495,1283.0,302.8,25,0.877,2025-01-01T13:45:13.873690
AAA001,34.732594,-117.491431,1283.0,293.1,25,0.876,2025-01-01T13:47:07.430032
AAA001,34.734103,-117.502899,1283.0,279.1,25,0.875,2025-01-01T13:49:00.986373
AAA001,34.734324,-117.516002,1283.0,271.2,25,0.874,2025-01-01T13:50:54.542715
AAA001,34.733299,-117.531108,1283.0,265.3,25,0.873,2025-01-01T13:52:48.099057
AAA001,34.73145,-117.547679,1283.0,262.3,25,0.872,2025-01-01T13:54:41.655399
AAA001,34.72846,-117.565836,1283.0,258.7,25,0.871,2025-01-01T13:56:35.211740
AAA001,34.724563,-117.583838,1283.0,255.2,25,0.87,2025-01-01T13:58:28.768082
AAA001,34.719511,-117.602115,1283.0,251.4,25,0.869,2025-01-01T14:00:22.324424
AAA001,34.71378,-117.620402,1283.0,249.1,25,0.868,2025-01-01T14:02:15.880766
AAA001,34.707549,-117.637153,1283.0,245.7,25,0.867,2025-01-01T14:04:09.437107
AAA001,34.700454,-117.653062,1283.0,241.5,25,0.866,2025-01-01T14:06:02.993449
AAA001,34.693417,-117.667419,1283.0,239.2,25,0.865,2025-01-01T14:07:56.549791
AAA001,34.686094,-117.679738,1283.0,234.1,25,0.864,2025-01-01T14:09:50.106132
AAA001,34.678053,-117.68996,1283.0,226.3,25,0.863,2025-01-01T14:11:43.662474
AAA001,34.67072,-117.697435,1283.0,220.0,25,0.862,2025-01-01T14:13:37.218816
AAA001,34.664066,-117.702217,1283.0,210.6,25,0.861,2025-01-01T14:15:30.775158
AAA001,34.657688,-117.704347,1283.0,195.4,25,0.86,2025-01-01T14:17:24.331499
AAA001,34.651767,-117.703316,1283.0,171.8,25,0.859,2025-01-01T14:19:17.887841
AAA001,34.646892,-117.69933,1283.0,146.1,25,0.858,2025-01-01T14:21:11.444183
AAA001,34.643028,-117.692784,1283.0,125.7,25,0.857,2025-01-01T14:23:05.000524
AAA001,34.639974,-117.683477,1283.0,111.7,25,0.856,2025-01-01T14:24:58.556866
AAA001,34.637937,-117.672251,1283.0,102.4,25,0.855,2025-01-01T14:26:52.113208
AAA001,34.637368,-117.658606,1283.0,92.9,25,0.854,2025-01-01T14:28:45.669550
AAA001,34.637953,-117.643576,1283.0,87.3,25,0.853,2025-01-01T14:30:39.225891
AAA001,34.64001,-117.62725,1283.0,81.3,25,0.852,2025-01-01T14:32:32.782233
AAA001,34.643302,-117.609188,1283.0,77.5,25,0.851,2025-01-01T14:34:26.338575
AAA001,34.647153,-117.591452,1283.0,75.2,25,0.85,2025-01-01T14:36:19.894917
AAA001,34.65168,-117.573661,1283.0,72.8,25,0.849,2025-01-01T14:38:13.451258
AAA001,34.657624,-117.556022,1283.0,67.7,25,0.848,2025-01-01T14:40:07.007600
AAA001,34.664465,-117.539023,1283.0,63.9,25,0.847,2025-01-01T14:42:00.563942
AAA001,34.67154,-117.52351,1283.0,61.0,25,0.846,2025-01-01T14:43:54.120283
AAA001,34.679435,-117.509738,1283.0,55.1,25,0.845,2025-01-01T14:45:47.676625
AAA001,34.687254,-117.4977,1283.0,51.7,25,0.844,2025-01-01T14:47:41.232967
AAA001,34.694586,-117.487957,1283.0,47.5,25,0.843,2025-01-01T14:49:34.789309
AAA001,34.701882,-117.480644,1283.0,39.5,25,0.842,2025-01-01T14:51:28.345650
AAA001,34.709201,-117.476256,1283.0,26.2,25,0.841,2025-01-01T14:53:21.901992
AAA001,34.71579,-117.474364,1283.0,13.3,25,0.84,2025-01-01T14:55:15.458334
AAA001,34.721209,-117.474827,1283.0,356.0,25,0.839,2025-01-01T14:57:09.014675
AAA002,34.722989,-117.46729,1283.0,70.1,25,0.999,2025-01-01T09:48:23
AAA002,34.72805,-117.471401,1283.0,326.3,25,0.998,2025-01-01T09:50:16.556342
AAA002,34.731553,-117.47812,1283.0,302.4,25,0.997,2025-01-01T09:52:10.112683
AAA002,34.734624,-117.487561,1283.0,291.6,25,0.996,2025-01-01T09:54:03.669025
AAA002,34.736422,-117.498732,1283.0,281.1,25,0.995,2025-01-01T09:55:57.225367
AAA002,34.736933,-117.512265,1283.0,272.6,25,0.994,2025-01-01T09:57:50.781709
AAA002,34.735927,-117.527779,1283.0,265.5,25,0.993,2025-01-01T09:59:44.338050
AAA002,34.734013,-117.544674,1283.0,262.2,25,0.992,2025-01-01T10:01:37.894392
AAA002,34.730878,-117.561858,1283.0,257.5,25,0.991,2025-01-01T10:03:31.450734
AAA002,34.726611,-117.580264,1283.0,254.3,25,0.99,2025-01-01T10:05:25.007075
AAA002,34.72135,-117.598092,1283.0,250.3,25,0.989,2025-01-01T10:07:18.563417
AAA002,34.715706,-117.615769,1283.0,248.8,25,0.988,2025-01-01T10:09:12.119759
AAA002,34.708984,-117.632454,1283.0,243.9,25,0.987,2025-01-01T10:11:05.676101
AAA002,34.702172,-117.648449,1283.0,242.6,25,0.986,2025-01-01T10:12:59.232442
AAA002,34.694966,-117.662371,1283.0,237.8,25,0.985,2025-01-01T10:14:52.788784
AAA002,34.687004,-117.674874,1283.0,232.2,25,0.984,2025-01-01T10:16:46.345126
AAA002,34.679585,-117.685014,1283.0,228.3,25,0.983,2025-01-01T10:18:39.901468
AAA002,34.672358,-117.692575,1283.0,220.7,25,0.982,2025-01-01T10:20:33.457809
AAA002,34.665536,-117.697644,1283.0,211.4,25,0.981,2025-01-01T10:22:27.014151
AAA002,34.659541,-117.6998,1283.0,196.5,25,0.98,2025-01-01T10:24:20.570493
AAA002,34.653462,-117.699356,1283.0,176.6,25,0.979,2025-01-01T10:26:14.126834
AAA002,34.648457,-117.695872,1283.0,150.2,25,0.978,2025-01-01T10:28:07.683176
AAA002,34.644148,-117.689261,1283.0,128.4,25,0.977,2025-01-01T10:30:01.239518
AAA002,34.641398,-117.680226,1283.0,110.3,25,0.976,2025-01-01T10:31:54.795860
AAA002,34.639883,-117.668795,1283.0,99.1,25,0.975,2025-01-01T10:33:48.352201
AAA002,34.639066,-117.655016,1283.0,94.1,25,0.974,2025-01-01T10:35:41.908543
AAA002,34.639241,-117.63938,1283.0,89.2,25,0.973,2025-01-01T10:37:35.464885
AAA002,34.640705,-117.622646,1283.0,83.9,25,0.972,2025-01-01T10:39:29.021226
AAA002,34.644056,-117.605294,1283.0,76.8,25,0.971,2025-01-01T10:41:22.577568
AAA002,34.64856,-117.586701,1283.0,73.6,25,0.97,2025-01-01T10:43:16.133910
AAA002,34.65363,-117.568311,1283.0,71.5,25,0.969,2025-01-01T10:45:09.690252
AAA002,34.659429,-117.550415,1283.0,68.5,25,0.968,2025-01-01T10:47:03.246593
AAA002,34.665993,-117.533527,1283.0,64.7,25,0.967,2025-01-01T10:48:56.802935
AAA002,34.673264,-117.517367,1283.0,61.3,25,0.966,2025-01-01T10:50:50.359277
AAA002,34.680679,-117.502866,1283.0,58.1,25,0.965,2025-01-01T10:52:43.915619
AAA002,34.688535,-117.490099,1283.0,53.2,25,0.964,2025-01-01T10:54:37.471960
AAA002,34.696194,-117.480311,1283.0,46.4,25,0.963,2025-01-01T10:56:31.028302
AAA002,34.704074,-117.472824,1283.0,38.0,25,0.962,2025-01-01T10:58:24.584644
AAA002,34.711212,-117.467847,1283.0,29.8,25,0.961,2025-01-01T11:00:18.140985
AAA002,34.718069,-117.466331,1283.0,10.3,25,0.96,2025-01-01T11:02:11.697327
AAA002,34.723618,-117.467377,1283.0,351.2,25,0.959,2025-01-01T11:04:05.253669
AAA002,34.728824,-117.471055,1283.0,329.9,25,0.958,2025-01-01T11:05:58.810011
AAA002,34.732468,-117.477188,1283.0,305.9,25,0.957,2025-01-01T11:07:52.366352
AAA002,34.734897,-117.486176,1283.0,288.2,25,0.956,2025-01-01T11:09:45.922694
AAA002,34.736798,-117.497832,1283.0,281.2,25,0.955,2025-01-01T11:11:39.479036
AAA002,34.737223,-117.511832,1283.0,272.1,25,0.954,2025-01-01T11:13:33.035377
AAA002,34.736473,-117.526712,1283.0,266.5,25,0.953,2025-01-01T11:15:26.591719
AAA002,34.734507,-117.543441,1283.0,261.9,25,0.952,2025-01-01T11:17:20.148061
AAA002,34.731805,-117.56153,1283.0,259.7,25,0.951,2025-01-01T11:19:13.704403
AAA002,34.727562,-117.579993,1283.0,254.4,25,0.95,2025-01-01T11:21:07.260744
AAA002,34.722594,-117.598473,1283.0,251.9,25,0.949,2025-01-01T11:23:00.817086
AAA002,34.717191,-117.616703,1283.0,250.2,25,0.948,2025-01-01T11:24:54.373428
AAA002,34.710902,-117.633936,1283.0,246.1,25,0.947,2025-01-01T11:26:47.929770
AAA002,34.704025,-117.649876,1283.0,242.3,25,0.946,2025-01-01T11:28:41.486111
AAA002,34.696307,-117.664578,1283.0,237.4,25,0.945,2025-01-01T11:30:35.042453
AAA002,34.688846,-117.677336,1283.0,234.6,25,0.944,2025-01-01T11:32:28.598795
AAA002,34.680838,-117.687355,1283.0,225.8,25,0.943,2025-01-01T11:34:22.155136
AAA002,34.673246,-117.694551,1283.0,217.9,25,0.942,2025-01-01T11:36:15.711478
AAA002,34.666638,-117.699181,1283.0,210.0,25,0.941,2025-01-01T11:38:09.267820
AAA002,34.66041,-117.700848,1283.0,192.4,25,0.94,2025-01-01T11:40:02.824162
AAA002,34.654253,-117.699939,1283.0,173.1,25,0.939,2025-01-01T11:41:56.380503
AAA002,34.649304,-117.69661,1283.0,151.0,25,0.938,2025-01-01T11:43:49.936845
AAA002,34.645469,-117.689716,1283.0,124.1,25,0.937,2025-01-01T11:45:43.493187
AAA002,34.642629,-117.680788,1283.0,111.1,25,0.936,2025-01-01T11:47:37.049528
AAA002,34.64065,-117.669594,1283.0,102.1,25,0.935,2025-01-01T11:49:30.605870
AAA002,34.640103,-117.656251,1283.0,92.8,25,0.934,2025-01-01T11:51:24.162212
AAA002,34.640555,-117.641106,1283.0,87.9,25,0.933,2025-01-01T11:53:17.718554
AAA002,34.642126,-117.624204,1283.0,83.5,25,0.932,2025-01-01T11:55:11.274895
AAA002,34.644714,-117.606765,1283.0,79.8,25,0.931,2025-01-01T11:57:04.831237
AAA002,34.648607,-117.588092,1283.0,75.8,25,0.93,2025-01-01T11:58:58.387579
AAA002,34.653114,-117.569731,1283.0,73.4,25,0.929,2025-01-01T12:00:51.943921
AAA002,34.659417,-117.551521,1283.0,67.2,25,0.928,2025-01-01T12:02:45.500262
AAA002,34.665667,-117.534288,1283.0,66.2,25,0.927,2025-01-01T12:04:39.056604
AAA002,34.672475,-117.517995,1283.0,63.1,25,0.926,2025-01-01T12:06:32.612946
AAA002,34.679601,-117.50378,1283.0,58.6,25,0.925,2025-01-01T12:08:26.169287
AAA002,34.687569,-117.491826,1283.0,51.0,25,0.924,2025-01-01T12:10:19.725629
AAA002,34.69553,-117.481909,1283.0,45.7,25,0.923,2025-01-01T12:12:13.281971
AAA002,34.70284,-117.474847,1283.0,38.5,25,0.922,2025-01-01T12:14:06.838313
AAA002,34.70976,-117.470469,1283.0,27.5,25,0.921,2025-01-01T12:16:00.394654
AAA002,34.715898,-117.468054,1283.0,17.9,25,0.92,2025-01-01T12:17:53.950996
AAA002,34.721286,-117.468713,1283.0,354.3,25,0.919,2025-01-01T12:19:47.507338
AAA002,34.725781,-117.472351,1283.0,326.4,25,0.918,2025-01-01T12:21:41.063679
AAA002,34.729982,-117.478715,1283.0,308.8,25,0.917,2025-01-01T12:23:34.620021
AAA002,34.73299,-117.488222,1283.0,291.1,25,0.916,2025-01-01T12:25:28.176363
AAA002,34.734537,-117.499385,1283.0,279.6,25,0.915,2025-01-01T12:27:21.732705
AAA002,34.735224,-117.512847,1283.0,273.6,25,0.914,2025-01-01T12:29:15.289046
AAA002,34.734123,-117.528125,1283.0,265.0,25,0.913,2025-01-01T12:31:08.845388
AAA002,34.732088,-117.544592,1283.0,261.5,25,0.912,2025-01-01T12:33:02.401730
AAA002,34.728912,-117.562428,1283.0,257.8,25,0.911,2025-01-01T12:34:55.958072
AAA002,34.724906,-117.580392,1283.0,254.8,25,0.91,2025-01-01T12:36:49.514413
AAA002,34.719719,-117.59885,1283.0,251.1,25,0.909,2025-01-01T12:38:43.070755
AAA002,34.713668,-117.616903,1283.0,247.8,25,0.908,2025-01-01T12:40:36.627097
AAA002,34.707043,-117.634397,1283.0,245.3,25,0.907,2025-01-01T12:42:30.183438
AAA002,34.70033,-117.65053,1283.0,243.2,25,0.906,2025-01-01T12:44:23.739780
AAA002,34.692576,-117.665164,1283.0,237.2,25,0.905,2025-01-01T12:46:17.296122
AAA002,34.684658,-117.677782,1283.0,232.7,25,0.904,2025-01-01T12:48:10.852464
AAA002,34.676665,-117.68809,1283.0,226.7,25,0.903,2025-01-01T12:50:04.408805
AAA002,34.669344,-117.695123,1283.0,218.3,25,0.902,2025-01-01T12:51:57.965147
AAA002,34.662468,-117.700312,1283.0,211.8,25,0.901,2025-01-01T12:53:51.521489
AAA002,34.655826,-117.702274,1283.0,193.7,25,0.9,2025-01-01T12:55:45.077830
AAA002,34.650255,-117.701144,1283.0,170.5,25,0.899,2025-01-01T12:57:38.634172
AAA002,34.644978,-117.696973,1283.0,147.0,25,0.898,2025-01-01T12:59:32.190514
AAA002,34.640738,-117.690735,1283.0,129.6,25,0.897,2025-01-01T13:01:25.746856
AAA002,34.637591,-117.681425,1283.0,112.3,25,0.896,2025-01-01T13:03:19.303197
AAA002,34.635671,-117.66945,1283.0,101.0,25,0.895,2025-01-01T13:05:12.859539
AAA002,34.635561,-117.655556,1283.0,90.5,25,0.894,2025-01-01T13:07:06.415881
AAA002,34.636248,-117.640105,1283.0,86.9,25,0.893,2025-01-01T13:08:59.972223
AAA002,34.638542,-117.623513,1283.0,80.5,25,0.892,2025-01-01T13:10:53.528564
AAA002,34.641642,-117.606033,1283.0,77.8,25,0.891,2025-01-01T13:12:47.084906
AAA002,34.646169,-117.588046,1283.0,73.0,25,0.89,2025-01-01T13:14:40.641248
AAA002,34.650932,-117.56938,1283.0,72.8,25,0.889,2025-01-01T13:16:34.197589
AAA002,34.65641,-117.551242,1283.0,69.8,25,0.888,2025-01-01T13:18:27.753931
AAA002,34.662475,-117.534244,1283.0,66.5,25,0.887,2025-01-01T13:20:21.310273
AAA002,34.669935,-117.518102,1283.0,60.7,25,0.886,2025-01-01T13:22:14.866615
AAA002,34.677666,-117.503885,1283.0,56.5,25,0.885,2025-01-01T13:24:08.422956
AAA002,34.685016,-117.492068,1283.0,52.9,25,0.884,2025-01-01T13:26:01.979298
AAA002,34.692629,-117.482459,1283.0,46.1,25,0.883,2025-01-01T13:27:55.535640
AAA002,34.700176,-117.475167,1283.0,38.5,25,0.882,2025-01-01T13:29:49.091981
AAA002,34.70766,-117.469931,1283.0,29.9,25,0.881,2025-01-01T13:31:42.648323
AAA002,34.713705,-117.468262,1283.0,12.8,25,0.88,2025-01-01T13:33:36.204665
AAA002,34.719168,-117.469226,1283.0,351.7,25,0.879,2025-01-01T13:35:29.761007
AAA002,34.724324,-117.472641,1283.0,331.4,25,0.878,2025-01-01T13:37:23.317348
AAA002,34.728074,-117.47884,1283.0,306.4,25,0.877,2025-01-01T13:39:16.873690
AAA002,34.731031,-117.488301,1283.0,290.8,25,0.876,2025-01-01T13:41:10.430032
AAA002,34.732568,-117.49943,1283.0,279.5,25,0.875,2025-01-01T13:43:03.986373
AAA002,34.733234,-117.51254,1283.0,273.5,25,0.874,2025-01-01T13:44:57.542715
AAA002,34.732309,-117.52745,1283.0,265.7,25,0.873,2025-01-01T13:46:51.099057
AAA002,34.73022,-117.543942,1283.0,261.2,25,0.872,2025-01-01T13:48:44.655399
AAA002,34.727152,-117.561563,1283.0,258.0,25,0.871,2025-01-01T13:50:38.211740
AAA002,34.723585,-117.579599,1283.0,256.5,25,0.87,2025-01-01T13:52:31.768082
AAA002,34.718624,-117.597501,1283.0,251.4,25,0.869,2025-01-01T13:54:25.324424
AAA002,34.713291,-117.615161,1283.0,249.8,25,0.868,2025-01-01T13:56:18.880766
AAA002,34.707243,-117.632632,1283.0,247.2,25,0.867,2025-01-01T13:58:12.437107
AAA002,34.700173,-117.648508,1283.0,241.6,25,0.866,2025-01-01T14:00:05.993449
AAA002,34.692282,-117.663176,1283.0,236.8,25,0.865,2025-01-01T14:01:59.549791
