tail_number,latitude,longitude,altitude,heading,speed,fuel,timestamp
AAX001,34.005522,-118.383403,297.1,19.4,48.196,0.965,2025-01-01T11:58:51
AAX001,34.007367,-118.382619,302.2,19.4,48.196,0.964,2025-01-01T11:59:01
AAX001,34.009212,-118.381836,307.2,19.4,48.196,0.963,2025-01-01T11:59:11
AAX001,34.011057,-118.381052,312.3,19.4,48.196,0.962,2025-01-01T11:59:21
AAX001,34.012902,-118.380269,317.4,19.4,48.196,0.961,2025-01-01T11:59:31
AAX001,34.014747,-118.379485,322.4,19.4,48.196,0.96,2025-01-01T11:59:41
AAX001,34.016592,-118.378702,327.5,19.4,48.196,0.959,2025-01-01T11:59:51
AAX001,34.018437,-118.377918,332.5,19.4,48.196,0.958,2025-01-01T12:00:01
AAX001,34.020282,-118.377135,337.6,19.4,48.196,0.957,2025-01-01T12:00:11
AAX001,34.022127,-118.376351,342.7,19.4,48.196,0.956,2025-01-01T12:00:21
AAX001,34.023972,-118.375568,347.7,19.4,48.196,0.955,2025-01-01T12:00:31
AAX001,34.025817,-118.374784,352.8,19.4,48.196,0.954,2025-01-01T12:00:41
AAX001,34.027662,-118.374001,357.9,19.4,48.196,0.953,2025-01-01T12:00:51
AAX001,34.029507,-118.373217,362.9,19.4,48.196,0.952,2025-01-01T12:01:01
AAX001,34.031352,-118.372434,368.0,19.4,48.196,0.951,2025-01-01T12:01:11
AAX001,34.033198,-118.37165,373.0,19.4,48.196,0.95,2025-01-01T12:01:21
AAX001,34.035043,-118.370867,378.1,19.4,48.196,0.949,2025-01-01T12:01:31
AAX001,34.036888,-118.370083,383.2,19.4,48.196,0.948,2025-01-01T12:01:41
AAX001,34.038733,-118.3693,388.2,19.4,48.196,0.947,2025-01-01T12:01:51
AAX001,34.040578,-118.368516,393.3,19.4,48.196,0.946,2025-01-01T12:02:01
AAX001,34.042423,-118.367733,398.3,19.4,48.196,0.945,2025-01-01T12:02:11
AAX001,34.044268,-118.366949,403.4,19.4,48.196,0.944,2025-01-01T12:02:21
AAX001,34.046113,-118.366166,408.5,19.4,48.196,0.943,2025-01-01T12:02:31
AAX001,34.047958,-118.365382,413.5,19.4,48.196,0.942,2025-01-01T12:02:41
AAX001,34.049803,-118.364599,418.6,19.4,48.196,0.941,2025-01-01T12:02:51
AAX001,34.051648,-118.363815,423.7,19.4,48.196,0.94,2025-01-01T12:03:01
AAX001,34.053493,-118.363032,428.7,19.4,48.196,0.939,2025-01-01T12:03:11
AAX001,34.055338,-118.362248,433.8,19.4,48.196,0.938,2025-01-01T12:03:21
AAX001,34.057183,-118.361465,438.8,19.4,48.196,0.937,2025-01-01T12:03:31
AAX001,34.059028,-118.360681,443.9,19.4,48.196,0.936,2025-01-01T12:03:41
AAX001,34.060873,-118.359898,449.0,19.4,48.196,0.935,2025-01-01T12:03:51
AAX001,34.062718,-118.359114,454.0,19.4,48.196,0.934,2025-01-01T12:04:01
AAX001,34.064563,-118.358331,459.1,19.4,48.196,0.933,2025-01-01T12:04:11
AAX001,34.066408,-118.357547,464.2,19.4,48.196,0.932,2025-01-01T12:04:21
AAX001,34.068253,-118.356764,469.2,19.4,48.196,0.931,2025-01-01T12:04:31
AAX001,34.070098,-118.35598,474.3,19.4,48.196,0.93,2025-01-01T12:04:41
AAX001,34.071943,-118.355197,479.3,19.4,48.196,0.929,2025-01-01T12:04:51
AAX001,34.073788,-118.354413,484.4,19.4,48.196,0.928,2025-01-01T12:05:01
AAX001,34.075633,-118.35363,489.5,19.4,48.196,0.927,2025-01-01T12:05:11
AAX001,34.077478,-118.352846,494.5,19.4,48.196,0.926,2025-01-01T12:05:21
AAX001,34.079323,-118.352063,499.6,19.4,48.196,0.925,2025-01-01T12:05:31
AAX001,34.081168,-118.351279,504.7,19.4,48.196,0.924,2025-01-01T12:05:41
AAX001,34.083013,-118.350496,509.7,19.4,48.196,0.923,2025-01-01T12:05:51
AAX001,34.084858,-118.349712,514.8,19.4,48.196,0.922,2025-01-01T12:06:01
AAX001,34.086703,-118.348929,519.8,19.4,48.196,0.921,2025-01-01T12:06:11
AAX001,34.088548,-118.348145,524.9,19.4,48.196,0.92,2025-01-01T12:06:21
AAX001,34.090393,-118.347362,530.0,19.4,48.196,0.919,2025-01-01T12:06:31
AAX001,34.092239,-118.346578,535.0,19.4,48.196,0.918,2025-01-01T12:06:41
AAX001,34.094084,-118.345795,540.1,19.4,48.196,0.917,2025-01-01T12:06:51
AAX001,34.095929,-118.345011,545.1,19.4,48.196,0.916,2025-01-01T12:07:01
AAX001,34.097774,-118.344228,550.2,19.4,48.196,0.915,2025-01-01T12:07:11
AAX001,34.099619,-118.343444,555.3,19.4,48.196,0.914,2025-01-01T12:07:21
AAX001,34.101464,-118.342661,560.3,19.4,48.196,0.913,2025-01-01T12:07:31
AAX001,34.103309,-118.341877,565.4,19.4,48.196,0.912,2025-01-01T12:07:41
AAX001,34.105154,-118.341094,570.5,19.4,48.196,0.911,2025-01-01T12:07:51
AAX001,34.106999,-118.34031,575.5,19.4,48.196,0.91,2025-01-01T12:08:01
AAX001,34.108844,-118.339527,580.6,19.4,48.196,0.909,2025-01-01T12:08:11
AAX001,34.110689,-118.338743,585.6,19.4,48.196,0.908,2025-01-01T12:08:21
AAX001,34.112534,-118.33796,590.7,19.4,48.196,0.907,2025-01-01T12:08:31
AAX001,34.114379,-118.337176,595.8,19.4,48.196,0.906,2025-01-01T12:08:41
AAX001,34.116224,-118.336393,600.8,19.4,48.196,0.905,2025-01-01T12:08:51
AAX001,34.118069,-118.335609,605.9,19.4,48.196,0.904,2025-01-01T12:09:01
AAX001,34.119914,-118.334826,611.0,19.4,48.196,0.903,2025-01-01T12:09:11
AAX001,34.121759,-118.334042,616.0,19.4,48.196,0.902,2025-01-01T12:09:21
AAX001,34.123604,-118.333259,621.1,19.4,48.196,0.901,2025-01-01T12:09:31
AAX001,34.125449,-118.332475,626.1,19.4,48.196,0.9,2025-01-01T12:09:41
AAX001,34.127294,-118.331692,631.2,19.4,48.196,0.899,2025-01-01T12:09:51
AAX001,34.129139,-118.330908,636.3,19.4,48.196,0.898,2025-01-01T12:10:01
AAX001,34.130984,-118.330125,641.3,19.4,48.196,0.897,2025-01-01T12:10:11
AAX001,34.132829,-118.329341,646.4,19.4,48.196,0.896,2025-01-01T12:10:21
AAX001,34.134674,-118.328558,651.4,19.4,48.196,0.895,2025-01-01T12:10:31
AAX001,34.136519,-118.327774,656.5,19.4,48.196,0.894,2025-01-01T12:10:41
AAX001,34.138364,-118.326991,661.6,19.4,48.196,0.893,2025-01-01T12:10:51
AAX001,34.140209,-118.326207,666.6,19.4,48.196,0.892,2025-01-01T12:11:01
AAX001,34.142054,-118.325424,671.7,19.4,48.196,0.891,2025-01-01T12:11:11
AAX001,34.143899,-118.32464,676.8,19.4,48.196,0.89,2025-01-01T12:11:21
AAX001,34.145744,-118.323857,681.8,19.4,48.196,0.889,2025-01-01T12:11:31
AAX001,34.147589,-118.323073,686.9,19.4,48.196,0.888,2025-01-01T12:11:41
AAX001,34.149434,-118.32229,691.9,19.4,48.196,0.887,2025-01-01T12:11:51
AAX001,34.15128,-118.321506,697.0,19.4,48.196,0.886,2025-01-01T12:12:01
AAX001,34.153125,-118.320723,702.1,19.4,48.196,0.885,2025-01-01T12:12:11
AAX001,34.15497,-118.319939,707.1,19.4,48.196,0.884,2025-01-01T12:12:21
AAX001,34.156815,-118.319156,712.2,19.4,48.196,0.883,2025-01-01T12:12:31
AAX001,34.15866,-118.318372,717.3,19.4,48.196,0.882,2025-01-01T12:12:41
AAX001,34.160505,-118.317589,722.3,19.4,48.196,0.881,2025-01-01T12:12:51
AAX001,34.16235,-118.316805,727.4,19.4,48.196,0.88,2025-01-01T12:13:01
AAX001,34.164195,-118.316022,732.4,19.4,48.196,0.879,2025-01-01T12:13:11
AAX001,34.16604,-118.315238,737.5,19.4,48.196,0.878,2025-01-01T12:13:21
AAX001,34.167885,-118.314455,742.6,19.4,48.196,0.877,2025-01-01T12:13:31
AAX001,34.16973,-118.313671,747.6,19.4,48.196,0.876,2025-01-01T12:13:41
AAX001,34.171575,-118.312888,752.7,19.4,48.196,0.875,2025-01-01T12:13:51
AAX001,34.17342,-118.312104,757.8,19.4,48.196,0.874,2025-01-01T12:14:01
AAX001,34.175265,-118.311321,762.8,19.4,48.196,0.873,2025-01-01T12:14:11
AAX001,34.17711,-118.310537,767.9,19.4,48.196,0.872,2025-01-01T12:14:21
AAX001,34.178955,-118.309754,772.9,19.4,48.196,0.871,2025-01-01T12:14:31
AAX001,34.1808,-118.30897,778.0,19.4,48.196,0.87,2025-01-01T12:14:41
AAX006,33.942791,-118.410042,125.0,19.4,46.115,0.999,2025-01-01T10:08:48
AAX006,33.944554,-118.409293,129.8,19.4,46.115,0.998,2025-01-01T10:08:58
AAX006,33.946317,-118.408545,134.7,19.4,46.115,0.997,2025-01-01T10:09:08
AAX006,33.94808,-118.407796,139.5,19.4,46.115,0.996,2025-01-01T10:09:18
AAX006,33.949843,-118.407047,144.3,19.4,46.115,0.995,2025-01-01T10:09:28
AAX006,33.951606,-118.406299,149.2,19.4,46.115,0.994,2025-01-01T10:09:38
AAX006,33.953369,-118.40555,154.0,19.4,46.115,0.993,2025-01-01T10:09:48
AAX006,33.955132,-118.404801,158.9,19.4,46.115,0.992,2025-01-01T10:09:58
AAX006,33.956895,-118.404053,163.7,19.4,46.115,0.991,2025-01-01T10:10:08
AAX006,33.958658,-118.403304,168.5,19.4,46.115,0.99,2025-01-01T10:10:18
AAX006,33.960421,-118.402555,173.4,19.4,46.115,0.989,2025-01-01T10:10:28
AAX006,33.962184,-118.401807,178.2,19.4,46.115,0.988,2025-01-01T10:10:38
AAX006,33.963947,-118.401058,183.0,19.4,46.115,0.987,2025-01-01T10:10:48
AAX006,33.96571,-118.400309,187.9,19.4,46.115,0.986,2025-01-01T10:10:58
AAX006,33.967473,-118.39956,192.7,19.4,46.115,0.985,2025-01-01T10:11:08
AAX006,33.969236,-118.398812,197.6,19.4,46.115,0.984,2025-01-01T10:11:18
AAX006,33.970999,-118.398063,202.4,19.4,46.115,0.983,2025-01-01T10:11:28
AAX006,33.972763,-118.397314,207.2,19.4,46.115,0.982,2025-01-01T10:11:38
AAX006,33.974526,-118.396566,212.1,19.4,46.115,0.981,2025-01-01T10:11:48
AAX006,33.976289,-118.395817,216.9,19.4,46.115,0.98,2025-01-01T10:11:58
AAX006,33.978052,-118.395068,221.7,19.4,46.115,0.979,2025-01-01T10:12:08
AAX006,33.979815,-118.39432,226.6,19.4,46.115,0.978,2025-01-01T10:12:18
AAX006,33.981578,-118.393571,231.4,19.4,46.115,0.977,2025-01-01T10:12:28
AAX006,33.983341,-118.392822,236.3,19.4,46.115,0.976,2025-01-01T10:12:38
AAX006,33.985104,-118.392074,241.1,19.4,46.115,0.975,2025-01-01T10:12:48
AAX006,33.986867,-118.391325,245.9,19.4,46.115,0.974,2025-01-01T10:12:58
AAX006,33.98863,-118.390576,250.8,19.4,46.115,0.973,2025-01-01T10:13:08
AAX006,33.990393,-118.389828,255.6,19.4,46.115,0.972,2025-01-01T10:13:18
AAX006,33.992156,-118.389079,260.4,19.4,46.115,0.971,2025-01-01T10:13:28
AAX006,33.993919,-118.38833,265.3,19.4,46.115,0.97,2025-01-01T10:13:38
AAX006,33.995682,-118.387582,270.1,19.4,46.115,0.969,2025-01-01T10:13:48
AAX006,33.997445,-118.386833,274.9,19.4,46.115,0.968,2025-01-01T10:13:58
AAX006,33.999208,-118.386084,279.8,19.4,46.115,0.967,2025-01-01T10:14:08
AAX006,34.000971,-118.385336,284.6,19.4,46.115,0.966,2025-01-01T10:14:18
AAX006,34.002734,-118.384587,289.5,19.4,46.115,0.965,2025-01-01T10:14:28
AAX006,34.004497,-118.383838,294.3,19.4,46.115,0.964,2025-01-01T10:14:38
AAX006,34.00626,-118.383089,299.1,19.4,46.115,0.963,2025-01-01T10:14:48
AAX006,34.008023,-118.382341,304.0,19.4,46.115,0.962,2025-01-01T10:14:58
AAX006,34.009786,-118.381592,308.8,19.4,46.115,0.961,2025-01-01T10:15:08
AAX006,34.011549,-118.380843,313.6,19.4,46.115,0.96,2025-01-01T10:15:18
AAX006,34.013312,-118.380095,318.5,19.4,46.115,0.959,2025-01-01T10:15:28
AAX006,34.015075,-118.379346,323.3,19.4,46.115,0.958,2025-01-01T10:15:38
AAX006,34.016838,-118.378597,328.2,19.4,46.115,0.957,2025-01-01T10:15:48
AAX006,34.018601,-118.377849,333.0,19.4,46.115,0.956,2025-01-01T10:15:58
AAX006,34.020364,-118.3771,337.8,19.4,46.115,0.955,2025-01-01T10:16:08
AAX006,34.022127,-118.376351,342.7,19.4,46.115,0.954,2025-01-01T10:16:18
AAX006,34.02389,-118.375603,347.5,19.4,46.115,0.953,2025-01-01T10:16:28
AAX006,34.025653,-118.374854,352.3,19.4,46.115,0.952,2025-01-01T10:16:38
AAX006,34.027416,-118.374105,357.2,19.4,46.115,0.951,2025-01-01T10:16:48
AAX006,34.029179,-118.373357,362.0,19.4,46.115,0.95,2025-01-01T10:16:58
AAX006,34.030942,-118.372608,366.9,19.4,46.115,0.949,2025-01-01T10:17:08
AAX006,34.032706,-118.371859,371.7,19.4,46.115,0.948,2025-01-01T10:17:18
AAX006,34.034469,-118.371111,376.5,19.4,46.115,0.947,2025-01-01T10:17:28
AAX006,34.036232,-118.370362,381.4,19.4,46.115,0.946,2025-01-01T10:17:38
AAX006,34.037995,-118.369613,386.2,19.4,46.115,0.945,2025-01-01T10:17:48
AAX006,34.039758,-118.368865,391.0,19.4,46.115,0.944,2025-01-01T10:17:58
AAX006,34.041521,-118.368116,395.9,19.4,46.115,0.943,2025-01-01T10:18:08
AAX006,34.043284,-118.367367,400.7,19.4,46.115,0.942,2025-01-01T10:18:18
AAX006,34.045047,-118.366618,405.5,19.4,46.115,0.941,2025-01-01T10:18:28
AAX006,34.04681,-118.36587,410.4,19.4,46.115,0.94,2025-01-01T10:18:38
AAX006,34.048573,-118.365121,415.2,19.4,46.115,0.939,2025-01-01T10:18:48
AAX006,34.050336,-118.364372,420.1,19.4,46.115,0.938,2025-01-01T10:18:58
AAX006,34.052099,-118.363624,424.9,19.4,46.115,0.937,2025-01-01T10:19:08
AAX006,34.053862,-118.362875,429.7,19.4,46.115,0.936,2025-01-01T10:19:18
AAX006,34.055625,-118.362126,434.6,19.4,46.115,0.935,2025-01-01T10:19:28
AAX006,34.057388,-118.361378,439.4,19.4,46.115,0.934,2025-01-01T10:19:38
AAX006,34.059151,-118.360629,444.2,19.4,46.115,0.933,2025-01-01T10:19:48
AAX006,34.060914,-118.35988,449.1,19.4,46.115,0.932,2025-01-01T10:19:58
AAX006,34.062677,-118.359132,453.9,19.4,46.115,0.931,2025-01-01T10:20:08
AAX006,34.06444,-118.358383,458.8,19.4,46.115,0.93,2025-01-01T10:20:18
AAX006,34.066203,-118.357634,463.6,19.4,46.115,0.929,2025-01-01T10:20:28
AAX006,34.067966,-118.356886,468.4,19.4,46.115,0.928,2025-01-01T10:20:38
AAX006,34.069729,-118.356137,473.3,19.4,46.115,0.927,2025-01-01T10:20:48
AAX006,34.071492,-118.355388,478.1,19.4,46.115,0.926,2025-01-01T10:20:58
AAX006,34.073255,-118.35464,482.9,19.4,46.115,0.925,2025-01-01T10:21:08
AAX006,34.075018,-118.353891,487.8,19.4,46.115,0.924,2025-01-01T10:21:18
AAX006,34.076781,-118.353142,492.6,19.4,46.115,0.923,2025-01-01T10:21:28
AAX006,34.078544,-118.352394,497.5,19.4,46.115,0.922,2025-01-01T10:21:38
AAX006,34.080307,-118.351645,502.3,19.4,46.115,0.921,2025-01-01T10:21:48
AAX006,34.08207,-118.350896,507.1,19.4,46.115,0.92,2025-01-01T10:21:58
AAX006,34.083833,-118.350147,512.0,19.4,46.115,0.919,2025-01-01T10:22:08
AAX006,34.085596,-118.349399,516.8,19.4,46.115,0.918,2025-01-01T10:22:18
AAX006,34.087359,-118.34865,521.6,19.4,46.115,0.917,2025-01-01T10:22:28
AAX006,34.089122,-118.347901,526.5,19.4,46.115,0.916,2025-01-01T10:22:38
AAX006,34.090885,-118.347153,531.3,19.4,46.115,0.915,2025-01-01T10:22:48
AAX006,34.092649,-118.346404,536.1,19.4,46.115,0.914,2025-01-01T10:22:58
AAX006,34.094412,-118.345655,541.0,19.4,46.115,0.913,2025-01-01T10:23:08
AAX006,34.096175,-118.344907,545.8,19.4,46.115,0.912,2025-01-01T10:23:18
AAX006,34.097938,-118.344158,550.7,19.4,46.115,0.911,2025-01-01T10:23:28
AAX006,34.099701,-118.343409,555.5,19.4,46.115,0.91,2025-01-01T10:23:38
AAX006,34.101464,-118.342661,560.3,19.4,46.115,0.909,2025-01-01T10:23:48
AAX006,34.103227,-118.341912,565.2,19.4,46.115,0.908,2025-01-01T10:23:58
AAX006,34.10499,-118.341163,570.0,19.4,46.115,0.907,2025-01-01T10:24:08
AAX006,34.106753,-118.340415,574.8,19.4,46.115,0.906,2025-01-01T10:24:18
AAX006,34.108516,-118.339666,579.7,19.4,46.115,0.905,2025-01-01T10:24:28
AAX006,34.110279,-118.338917,584.5,19.4,46.115,0.904,2025-01-01T10:24:38
AAX006,34.112042,-118.338169,589.4,19.4,46.115,0.903,2025-01-01T10:24:48
AAX006,34.113805,-118.33742,594.2,19.4,46.115,0.902,2025-01-01T10:24:58
AAX006,34.115568,-118.336671,599.0,19.4,46.115,0.901,2025-01-01T10:25:08
AAX006,34.117331,-118.335923,603.9,19.4,46.115,0.9,2025-01-01T10:25:18
AAX006,34.119094,-118.335174,608.7,19.4,46.115,0.899,2025-01-01T10:25:28
AAX006,34.120857,-118.334425,613.5,19.4,46.115,0.898,2025-01-01T10:25:38
AAX006,34.12262,-118.333676,618.4,19.4,46.115,0.897,2025-01-01T10:25:48
AAX006,34.124383,-118.332928,623.2,19.4,46.115,0.896,2025-01-01T10:25:58
AAX006,34.126146,-118.332179,628.1,19.4,46.115,0.895,2025-01-01T10:26:08
AAX006,34.127909,-118.33143,632.9,19.4,46.115,0.894,2025-01-01T10:26:18
AAX006,34.129672,-118.330682,637.7,19.4,46.115,0.893,2025-01-01T10:26:28
AAX006,34.131435,-118.329933,642.6,19.4,46.115,0.892,2025-01-01T10:26:38
AAX006,34.133198,-118.329184,647.4,19.4,46.115,0.891,2025-01-01T10:26:48
AAX006,34.134961,-118.328436,652.2,19.4,46.115,0.89,2025-01-01T10:26:58
AAX006,34.136724,-118.327687,657.1,19.4,46.115,0.889,2025-01-01T10:27:08
AAX006,34.138487,-118.326938,661.9,19.4,46.115,0.888,2025-01-01T10:27:18
AAX006,34.14025,-118.32619,666.7,19.4,46.115,0.887,2025-01-01T10:27:28
AAX006,34.142013,-118.325441,671.6,19.4,46.115,0.886,2025-01-01T10:27:38
AAX006,34.143776,-118.324692,676.4,19.4,46.115,0.885,2025-01-01T10:27:48
AAX006,34.145539,-118.323944,681.3,19.4,46.115,0.884,2025-01-01T10:27:58
AAX006,34.147302,-118.323195,686.1,19.4,46.115,0.883,2025-01-01T10:28:08
AAX006,34.149065,-118.322446,690.9,19.4,46.115,0.882,2025-01-01T10:28:18
AAX006,34.150828,-118.321698,695.8,19.4,46.115,0.881,2025-01-01T10:28:28
AAX006,34.152592,-118.320949,700.6,19.4,46.115,0.88,2025-01-01T10:28:38
AAX006,34.154355,-118.3202,705.4,19.4,46.115,0.879,2025-01-01T10:28:48
AAX006,34.156118,-118.319452,710.3,19.4,46.115,0.878,2025-01-01T10:28:58
AAX006,34.157881,-118.318703,715.1,19.4,46.115,0.877,2025-01-01T10:29:08
AAX006,34.159644,-118.317954,720.0,19.4,46.115,0.876,2025-01-01T10:29:18
AAX006,34.161407,-118.317205,724.8,19.4,46.115,0.875,2025-01-01T10:29:28
AAX006,34.16317,-118.316457,729.6,19.4,46.115,0.874,2025-01-01T10:29:38
AAX006,34.164933,-118.315708,734.5,19.4,46.115,0.873,2025-01-01T10:29:48
AAX006,34.166696,-118.314959,739.3,19.4,46.115,0.872,2025-01-01T10:29:58
AAX006,34.168459,-118.314211,744.1,19.4,46.115,0.871,2025-01-01T10:30:08
AAX006,34.170222,-118.313462,749.0,19.4,46.115,0.87,2025-01-01T10:30:18
AAX006,34.171985,-118.312713,753.8,19.4,46.115,0.869,2025-01-01T10:30:28
AAX006,34.173748,-118.311965,758.7,19.4,46.115,0.868,2025-01-01T10:30:38
AAX006,34.175511,-118.311216,763.5,19.4,46.115,0.867,2025-01-01T10:30:48
AAX006,34.177274,-118.310467,768.3,19.4,46.115,0.866,2025-01-01T10:30:58
AAX006,34.179037,-118.309719,773.2,19.4,46.115,0.865,2025-01-01T10:31:08
AAX006,34.1808,-118.30897,778.0,19.4,46.115,0.864,2025-01-01T10:31:18
AAY001,33.942791,-118.410042,125.0,19.4,147.891,0.999,2025-01-01T10:53:33
AAY001,33.948596,-118.407577,140.9,19.4,147.891,0.998,2025-01-01T10:53:43
AAY001,33.954401,-118.405112,156.9,19.4,147.891,0.997,2025-01-01T10:53:53
AAY001,33.960206,-118.402646,172.8,19.4,147.891,0.996,2025-01-01T10:54:03
AAY001,33.966011,-118.400181,188.7,19.4,147.891,0.995,2025-01-01T10:54:13
AAY001,33.971816,-118.397716,204.6,19.4,147.891,0.994,2025-01-01T10:54:23
AAY001,33.977622,-118.395251,220.6,19.4,147.891,0.993,2025-01-01T10:54:33
AAY001,33.983427,-118.392786,236.5,19.4,147.891,0.992,2025-01-01T10:54:43
AAY001,33.989232,-118.390321,252.4,19.4,147.891,0.991,2025-01-01T10:54:53
AAY001,33.995037,-118.387855,268.3,19.4,147.891,0.99,2025-01-01T10:55:03
AAY001,34.000842,-118.38539,284.3,19.4,147.891,0.989,2025-01-01T10:55:13
AAY001,34.006647,-118.382925,300.2,19.4,147.891,0.988,2025-01-01T10:55:23
AAY001,34.012452,-118.38046,316.1,19.4,147.891,0.987,2025-01-01T10:55:33
AAY001,34.018257,-118.377995,332.0,19.4,147.891,0.986,2025-01-01T10:55:43
AAY001,34.024062,-118.37553,348.0,19.4,147.891,0.985,2025-01-01T10:55:53
AAY001,34.029867,-118.373064,363.9,19.4,147.891,0.984,2025-01-01T10:56:03
AAY001,34.035673,-118.370599,379.8,19.4,147.891,0.983,2025-01-01T10:56:13
AAY001,34.041478,-118.368134,395.8,19.4,147.891,0.982,2025-01-01T10:56:23
AAY001,34.047283,-118.365669,411.7,19.4,147.891,0.981,2025-01-01T10:56:33
AAY001,34.053088,-118.363204,427.6,19.4,147.891,0.98,2025-01-01T10:56:43
AAY001,34.058893,-118.360739,443.5,19.4,147.891,0.979,2025-01-01T10:56:53
AAY001,34.064698,-118.358273,459.5,19.4,147.891,0.978,2025-01-01T10:57:03
AAY001,34.070503,-118.355808,475.4,19.4,147.891,0.977,2025-01-01T10:57:13
AAY001,34.076308,-118.353343,491.3,19.4,147.891,0.976,2025-01-01T10:57:23
AAY001,34.082113,-118.350878,507.2,19.4,147.891,0.975,2025-01-01T10:57:33
AAY001,34.087918,-118.348413,523.2,19.4,147.891,0.974,2025-01-01T10:57:43
AAY001,34.093724,-118.345948,539.1,19.4,147.891,0.973,2025-01-01T10:57:53
AAY001,34.099529,-118.343482,555.0,19.4,147.891,0.972,2025-01-01T10:58:03
AAY001,34.105334,-118.341017,571.0,19.4,147.891,0.971,2025-01-01T10:58:13
AAY001,34.111139,-118.338552,586.9,19.4,147.891,0.97,2025-01-01T10:58:23
AAY001,34.116944,-118.336087,602.8,19.4,147.891,0.969,2025-01-01T10:58:33
AAY001,34.122749,-118.333622,618.7,19.4,147.891,0.968,2025-01-01T10:58:43
AAY001,34.128554,-118.331157,634.7,19.4,147.891,0.967,2025-01-01T10:58:53
AAY001,34.134359,-118.328691,650.6,19.4,147.891,0.966,2025-01-01T10:59:03
AAY001,34.140164,-118.326226,666.5,19.4,147.891,0.965,2025-01-01T10:59:13
AAY001,34.145969,-118.323761,682.4,19.4,147.891,0.964,2025-01-01T10:59:23
AAY001,34.151775,-118.321296,698.4,19.4,147.891,0.963,2025-01-01T10:59:33
AAY001,34.15758,-118.318831,714.3,19.4,147.891,0.962,2025-01-01T10:59:43
AAY001,34.163385,-118.316366,730.2,19.4,147.891,0.961,2025-01-01T10:59:53
AAY001,34.16919,-118.3139,746.1,19.4,147.891,0.96,2025-01-01T11:00:03
AAY001,34.174995,-118.311435,762.1,19.4,147.891,0.959,2025-01-01T11:00:13
AAY001,34.1808,-118.30897,778.0,19.4,147.891,0.958,2025-01-01T11:00:23
AAY006,33.942791,-118.410042,125.0,19.4,136.343,0.999,2025-01-01T10:54:52
